,평점,본문
964,5,싸게 잘 산것 같아요ㅎㅎ올 여름은 이거 하나면 여름 잘 지낼 수 있겠네요!!이거 바르면 확실히 아이가 덜 타는 것 같아 안심이 됩니다바를때 눈따가움도 없고 촉촉해서 아이가 거싸게 잘 산것 같아요ㅎㅎ올 여름은 이거 하나면 여름 잘 지낼 수 있겠네요!!이거 바르면 확실히 아이가 덜 타는 것 같아 안심이 됩니다바를때 눈따가움도 없고 촉촉해서 아이가 거부감 없이 잘 발라요 ㅎㅎ2개의 포토리뷰2개의 포토리뷰
965,5,두번째 구매입니다성분도 순하고 아이들이 바르기가 딱 좋아요요번엔 할인쿠폰으로 싸게 잘 샀어요많이 파세요두번째 구매입니다성분도 순하고 아이들이 바르기가 딱 좋아요요번엔 할인쿠폰으로 싸게 잘 샀어요많이 파세요
966,5,잘발려요 촉촉해서 밀리는거없구요 백탁현상없고 임산부라 아이랑 같이 쓰기 좋을것같습니다 잘발려요 촉촉해서 밀리는거없구요 백탁현상없고 임산부라 아이랑 같이 쓰기 좋을것같습니다 2개의 포토리뷰2개의 포토리뷰
967,5,백탁 현상없이 로션처럼 잘 발려요순한성분으로 만들어져 유아들에게 딱 좋은 썬크림이네요백탁 현상없이 로션처럼 잘 발려요순한성분으로 만들어져 유아들에게 딱 좋은 썬크림이네요
968,5,아기 선크림인만큼 안심하고 사용할 수 있고 순해요! 얼굴에 선크림 잘못 바르면 트러블 심하게 올라오던데 전혀 그렇지 않고 온가족이 사용할 수 있어서 더 좋았어요 가족들과 함께 씁아기 선크림인만큼 안심하고 사용할 수 있고 순해요! 얼굴에 선크림 잘못 바르면 트러블 심하게 올라오던데 전혀 그렇지 않고 온가족이 사용할 수 있어서 더 좋았어요 가족들과 함께 씁니다ㅎㅎ2개의 포토리뷰2개의 포토리뷰
969,5,세일해서 좋은제품 저렴하게 잘구매했어요쌤풀도 여러개 주시고 감사합니다세일해서 좋은제품 저렴하게 n잘구매했어요n쌤풀도 여러개 주시고 감사합니다
970,4,아이가 쓰려고 검색해서 구매했는데 행이랑 발림성 모두 좋습니다아이가 쓰려고 검색해서 구매했는데 행이랑 발림성 모두 좋습니다
971,5,발림성도좋고 순한거같아요 4살아이 트러블없이 잘바르고있어요발림성도좋고 순한거같아요 4살아이 트러블없이 잘바르고있어요
972,4,저렴하게 잘 구매했어요배송도 빠르고 샘플도 주시고 잘쓸께요저렴하게 잘 구매했어요배송도 빠르고 샘플도 주시고 잘쓸께요
973,5,늘 사용하던 거예요 할인해서 저렴하게 구매했네요늘 사용하던 거예요 할인해서 저렴하게 구매했네요
974,4,발림성도 좋고 백탁현상 금방사라져서 좋아요발림성도 좋고 백탁현상 금방사라져서 좋아요
975,1,3일째 사용중인데백탁도 있고눈시림도 있다3일째 사용중인데백탁도 있고눈시림도 있다
976,5,어른들이 쓰기에도 너무좋아요 추천합니다어른들이 쓰기에도 너무좋아요 추천합니다
977,4,우선 성분이 좋다해서 믿고 사보았습니다백탁현상이 좀 있긴한데 그래도 성분이 더 중요하니 그냥 사용하고 있습니다성분 때문에라도 계속 구매할 예정입니다우선 성분이 좋다해서 믿고 사보았습니다백탁현상이 좀 있긴한데 그래도 성분이 더 중요하니 그냥 사용하고 있습니다성분 때문에라도 계속 구매할 예정입니다
978,5,성분이 괜찮다하니 믿고 사용합니다성분이 괜찮다하니 믿고 사용합니다
979,4,순하다고 해서 주문했어요매트해서 딸아이 혼자 바르는건 좀 힘들꺼 같아요순하다고 해서 주문했어요매트해서 딸아이 혼자 바르는건 좀 힘들꺼 같아요
980,5,엄청 순하고 좋아요 잘 쓸께요!!엄청 순하고 좋아요 잘 쓸께요!!
981,5,배송 빠르고 아이가 좋아하네요배송 빠르고 아이가 좋아하네요
982,4,샘플도오고배송도빠르고만족샘플도오고배송도빠르고만족
983,4,순하고 발림도 좋은것같네요순하고 발림도 좋은것같네요
984,5,유분이좀많아요 자극은없는데유분이좀많아요 자극은없는데
985,4,순한 아기썬크림 잘써볼게요순한 아기썬크림 잘써볼게요
986,5,아기썬크림으로 너무 좋아요아기썬크림으로 너무 좋아요
987,4,지난번에 눈 따갑지 않은 썬크림 찾다가 우연히 발견해서 사용했는데 괜찮아서 재구매 합니다우선 눈 따갑지 않아서 좋고 메이크업 베이스 기능처럼 좀 뽀얗게 되는 게 있어서 좋네요계속지난번에 눈 따갑지 않은 썬크림 찾다가 우연히 발견해서 사용했는데 괜찮아서 재구매 합니다우선 눈 따갑지 않아서 좋고 메이크업 베이스 기능처럼 좀 뽀얗게 되는 게 있어서 좋네요계속 이것만 쓰게 될거 같아요
988,4,아이피부과아토피라걱정했는데바르는데괜찮구좋아요아이피부과아토피라걱정했는데바르는데괜찮구좋아요
989,3,무기자냄새가조금납니다순하고괜찮습니다무기자냄새가조금납니다순하고괜찮습니다
990,5,요즘 아기 데리고 외출이 잦아지면서 필요해서 구입했는데 빠르네요 유모차 타고 나가면 꼭 잠드는데 햇볕이 강해지면서 발라주면 안심되더라고요 아기꺼라서 아기도 바르고 저도 바르고 요즘 아기 데리고 외출이 잦아지면서 필요해서 구입했는데 빠르네요n 유모차 타고 나가면 꼭 잠드는데 햇볕이 강해지면서 발라주면 안심되더라고요 아기꺼라서 아기도 바르고 저도 바르고 함께 쓰고 있어요
991,5,택배 배송 빠르고 물건도 마음에 들어요택배 배송 빠르고 물건도 마음에 들어요
992,4,성분이 좋아서 구입했는데 약간의 백탁이 있긴하지만 몇일써본결과 저는 좋았어요!ㅎㅎ성분이 좋아서 구입했는데 약간의 백탁이 있긴하지만 몇일써본결과 저는 좋았어요!ㅎㅎ
993,5,여전히 백탁현상도 없고 발림성 아주좋고 순해서 계속 사용할 예정이에요여전히 백탁현상도 없고 발림성 아주좋고 순해서 계속 사용할 예정이에요
994,4,눈따갑지 않고 메이크업 베이스 기능 있는거 처럼 커버도 되네요그래서 쿠션을 조금만 발라도 잡티 커버가 잘 되는거 같아요눈따갑지 않고 메이크업 베이스 기능 있는거 처럼 커버도 되네요그래서 쿠션을 조금만 발라도 잡티 커버가 잘 되는거 같아요
995,5,발림도 좋고 끈적임도 없어서 좋아요첫 썬크림인데 만족이에요발림도 좋고 끈적임도 없어서 좋아요첫 썬크림인데 만족이에요2개의 포토리뷰2개의 포토리뷰
996,4,아기피부가 탈까봐 주문했는데 물세안이 된다고해서 만족해요아기피부가 탈까봐 주문했는데 물세안이 된다고해서 만족해요
997,5,피부가 민감해서 일부러 유아용 썬크림 구매했어요ㅎㅎ 뷰티유튜버분이 아토보스 브랜드 추천해주셔서 더 믿고 구매했는데 아니나 다를까 피부당김이나 따가움도 전혀없고 순하네요ㅎㅎ 다쓰면 피부가 민감해서 일부러 유아용 썬크림 구매했어요ㅎㅎ 뷰티유튜버분이 아토보스 브랜드 추천해주셔서 더 믿고 구매했는데 아니나 다를까 피부당김이나 따가움도 전혀없고 순하네요ㅎㅎ 다쓰면 또 주문해야겠어요
998,5,샘플도 많이 주시고 감사했습니다샘플도 많이 주시고 감사했습니다
999,5,순하고 눈도 안따가워서 좋아요!순하고 눈도 안따가워서 좋아요!
1000,5,순하다는 말에 믿고 구매합니다순하다는 말에 믿고 구매합니다
1001,5,배송이 엄청 빠르내요 잘쓸게여!배송이 엄청 빠르내요 잘쓸게여!
1002,5,아직 안써봤지만  괜찮겠죠? ㅎ아직 안써봤지만  괜찮겠죠? ㅎ
1003,5,성분 좋아서 믿고 씁니다성분 좋아서 믿고 씁니다
1004,5,잘 맞는스것같이여!잘 맞는스것같이여!
1005,5,소량씩 발라야겠어요백탁현상은 좀 있지만 조금씩 여러번 덧바르면 괜찮을거같아요부드럽게 발리고 순한거같아요아기가 바를거라 백탁현상있어도 상관없을거같아요 ㅎㅎ소량씩 발라야겠어요백탁현상은 좀 있지만 조금씩 여러번 덧바르면 괜찮을거같아요부드럽게 발리고 순한거같아요아기가 바를거라 백탁현상있어도 상관없을거같아요 ㅎㅎ2개의 포토리뷰2개의 포토리뷰
1006,4,좋아요좋아요
1007,5,너무만족합니다 또 이거 살듯합니다너무만족합니다 또 이거 살듯합니다
1008,5,아토보스 좋아요 아토보스를 알게 된 후로는 전제품 아토보스만 사용해요아이 피부가 건강한 편이긴 하지만 모든 제품이 다 잘 맞아요오늘 아침에 썬크림 발라서 보냈는데 끈적임이 적고 아토보스 좋아요 아토보스를 알게 된 후로는 전제품 아토보스만 사용해요아이 피부가 건강한 편이긴 하지만 모든 제품이 다 잘 맞아요오늘 아침에 썬크림 발라서 보냈는데 끈적임이 적고 백탁 없어요배송도 빠르고 추천해드린 모든 분들이 불만 없이 사용중이랍니다
1009,5,잘 사용하겠습니다 고맙습니다 잘 사용하겠습니다 고맙습니다 
1010,5,믿고쓰는 천사연구소 예민한 피부라서 천사연구소 비비크림을 처음 주문했을때 불안불안 했는데 써보니 조금 매트하긴 하지만 트러블도 없고 대만족입니다 이번엔 베이비선크림이니 순한 성믿고쓰는 천사연구소 예민한 피부라서 천사연구소 비비크림을 처음 주문했을때 불안불안 했는데 써보니 조금 매트하긴 하지만 트러블도 없고 대만족입니다 이번엔 베이비선크림이니 순한 성분일거 같아서 또 믿고 써볼게요
1011,5,배송 빠르고 포장상태 양호!! 아직 사용전 눈이 따가와서 프리메라 베이비 쓰다가 갈아타보려고요 많이파세요배송 빠르고 포장상태 양호!! 아직 사용전 눈이 따가와서 프리메라 베이비 쓰다가 갈아타보려고요 많이파세요
1012,5,순한 선크림이긴 한데 저한테는 약간의 눈시림이 있네요 타 브랜드보다는 눈시림이 덜하긴합니다순한 선크림이긴 한데 저한테는 약간의 눈시림이 있네요 타 브랜드보다는 눈시림이 덜하긴합니다
1013,5,순하고 좋다하니 기대하고 써봅니다순하고 좋다하니 기대하고 써봅니다
1014,4,백탁이 조금 있긴하지만 피부에 확실히 자극이 없네요 감사합니다 샘플도 챙겨주셨어요백탁이 조금 있긴하지만 피부에 확실히 자극이 없네요 감사합니다 샘플도 챙겨주셨어요
1015,5,아기랑 저랑 믿고 쓸수있어요 유분이 많지않아 위에 화장하기도 좋아요아기랑 저랑 믿고 쓸수있어요 유분이 많지않아 위에 화장하기도 좋아요
1016,5,자외선 차단잘되고 바른듯 안바른듯 넘좋아요자외선 차단잘되고 바른듯 안바른듯 넘좋아요
1017,5,아이와 함께 사용합니다예민한 어른피부에 아주 좋아요화사해보이고 잘 밀착됩니다아이와 함께 사용합니다예민한 어른피부에 아주 좋아요화사해보이고 잘 밀착됩니다
1018,5,배송 정말 빨라서 좋았고 믿고 또 구입했습니다배송 정말 빨라서 좋았고 믿고 또 구입했습니다
1019,4,아직 써보진 못했는데 성분은 좋아보이네요아직 써보진 못했는데 성분은 좋아보이네요
1020,3,커버력은 좋으나 지우는게 쉽지 않네요ㅠㅠ커버력은 좋으나 지우는게 쉽지 않네요ㅠㅠ
1021,5,한달 써봤는데 너무 좋아요 발림성도 좋고 피부 자극도 없고 너무 맘에 드네요한달 써봤는데 너무 좋아요 발림성도 좋고 피부 자극도 없고 너무 맘에 드네요
1022,5,두반째 사용하던 제품이예요두반째 사용하던 제품이예요2개의 포토리뷰2개의 포토리뷰
1023,5,썬크림은 이것만 쓰게되네요썬크림은 이것만 쓰게되네요
1024,5,만족하며 잘 사용중입니다만족하며 잘 사용중입니다
1025,1,썬크림이 터져서 왔네요썬크림이 터져서 왔네요2개의 포토리뷰2개의 포토리뷰
1026,5,순해서 쓰기 좋아요순해서 쓰기 좋아요
1027,4,역시 믿고 씁니다역시 믿고 씁니다
1028,4,좋네요 용기가 좀 작은거빼고는 좋아요 향도 은은하고 발림성도좋고  백탁현상도 거의 없는 편이네요 첨엔 하얗더니 몇 번 문지르니 좀 반짝이는 정도유통기한  2018 년까지좋네요 용기가 좀 작은거빼고는 좋아요 향도 은은하고 발림성도좋고  백탁현상도 거의 없는 편이네요 첨엔 하얗더니 몇 번 문지르니 좀 반짝이는 정도유통기한  2018 년까지인거보면 최근제조제품인거같고 검색 많이하다 찾은 제품 괜찮네요
1029,5,발림성은 좋은데 백타기 너무심해요그리고 옷에 묻으면 잘안지워져요그래도  순해서좋아요발림성은 좋은데 백타기 너무심해요그리고 옷에 묻으면 잘안지워져요그래도  순해서좋아요
1030,5,백탁이 있어서 잘 안발릴꺼라고 생각했는데 잘발리고 두드려주면 끈적임없이 흡수되네요백탁이 있어서 잘 안발릴꺼라고 생각했는데 잘발리고 두드려주면 끈적임없이 흡수되네요2개의 포토리뷰2개의 포토리뷰
1031,3,배송빨라요 백탁현상은조금있습니다 그래도부드럽게발리고 향이나쁘지않아요배송빨라요 백탁현상은조금있습니다 그래도부드럽게발리고 향이나쁘지않아요
1032,5,너무 순해서 잘쓰고 있습니다ㅠㅠ 한 달이나 썼는데 아직도 남아있어서 양이 생각보다 넉넉해서 더 좋아요!너무 순해서 잘쓰고 있습니다ㅠㅠ 한 달이나 썼는데 아직도 남아있어서 양이 생각보다 넉넉해서 더 좋아요!
1033,5,백타현상은 곧 사라집니다 유분끼가 좀 있네요 아이발라주면 뽀 얗게 화사한 얼굴이 되네요 괜찮아요백타현상은 곧 사라집니다 유분끼가 좀 있네요 아이발라주면 뽀 얗게 화사한 얼굴이 되네요 괜찮아요
1034,5,백탁현상도 없고 피부가 예민한편인데 아주 잘 사용하고있습니다!백탁현상도 없고 피부가 예민한편인데 아주 잘 사용하고있습니다!
1035,5,이곳에서만 구매하고 있습니다신제품으로 바뀌었나 보네요이곳에서만 구매하고 있습니다신제품으로 바뀌었나 보네요
1036,5,용량도 너무 많지앟고 부드럽게 잘 발립니다용량도 너무 많지앟고 부드럽게 잘 발립니다
1037,4,좋아요 딸아이가 엄마화장하는거 보고 쿠션으로된거 살줄려고하다가 몇날며칠 검색하다가 아토보스 보고선 상품평에 성분이 좋다는 글보고 바로 주문했어요자외선 차단 수치는 좀 낮긴한데 놀러좋아요 딸아이가 엄마화장하는거 보고 쿠션으로된거 살줄려고하다가 몇날며칠 검색하다가 아토보스 보고선 상품평에 성분이 좋다는 글보고 바로 주문했어요자외선 차단 수치는 좀 낮긴한데 놀러갔을땐 덧발라 주면 되니까괜찮아요쿠션형식이 아니라 좀 아쉬워하지만 자기들도 엄마처럼 선크림 바른다고 엄청 좋아라하네요
1038,5,배송이빨라요 아직써보진않았어요배송이빨라요 아직써보진않았어요
1039,5,눈부심없이 잘 사용하고있어요눈부심없이 잘 사용하고있어요
1040,5,배송빨라요 이제 장마 곧 끝날테니 바깥놀이 하기전에 발라줘야겠어요배송빨라요 이제 장마 곧 끝날테니 바깥놀이 하기전에 발라줘야겠어요
1041,5,상품 잘 받았어요 사용전이지만 써보고 좋으면 이걸로 쭈욱 갈께요상품 잘 받았어요 사용전이지만 써보고 좋으면 이걸로 쭈욱 갈께요
1042,5,저자극이라 매일같이 공원에서 노는 초등 아이를 위해 구입했어요피부트러블 없이 잘 쓰고 있어요저자극이라 매일같이 공원에서 노는 초등 아이를 위해 구입했어요피부트러블 없이 잘 쓰고 있어요
1043,3,구매해놓고 장마라서 한번도 사용을 못해봤어요아직 개봉전이니장마끝나고 햇빛 쨍쨍뜨면잘사용하고 다닐게요구매해놓고 장마라서 한번도 사용을 못해봤어요아직 개봉전이니장마끝나고 햇빛 쨍쨍뜨면잘사용하고 다닐게요
1044,4,사용전이나후기가 좋아 기대하며 구매했습니다배송이 빠르군요사용전이나후기가 좋아 기대하며 구매했습니다배송이 빠르군요
1045,5,상품평 좋아서 사봄백탁현상 있대서 살짝 고민 되긴 했지만요상품평 좋아서 사봄백탁현상 있대서 살짝 고민 되긴 했지만요
1046,4,끈적이지 않아서 좋아요 바를때는 좀 매트하네요 만족합니다끈적이지 않아서 좋아요 바를때는 좀 매트하네요 만족합니다
1047,4,늘 쓰던제품이에요패키지바뀐게 왠지 자연친화적인느낌이네요늘 쓰던제품이에요패키지바뀐게 왠지 자연친화적인느낌이네요
1048,5,좋아요!!! 순하고 자외선 차단도 잘되고 잘 사용할게요!!!!!!!!좋아요!!! 순하고 자외선 차단도 잘되고 잘 사용할게요!!!!!!!!
1049,5,27개월 아들 선크림으로 구매했다가 눈시림도 없고 톤업되고 좋아서 제가 더 많이 쓰네요ㅎ 눈시림 없는게 젤 굿굿27개월 아들 선크림으로 구매했다가 눈시림도 없고 톤업되고 좋아서 제가 더 많이 쓰네요ㅎ 눈시림 없는게 젤 굿굿
1050,4,처음쓰는 아기썬크림발림도 괜찮고 순하다니 좋네요처음쓰는 아기썬크림발림도 괜찮고 순하다니 좋네요
1051,5,순하니 좋아요 아이랑 엄마랑 함께 사용중이네요순하니 좋아요 아이랑 엄마랑 함께 사용중이네요
1052,5,저렴하고 배송이빨라요 냄새가 많이 안나서좋아요저렴하고 배송이빨라요 냄새가 많이 안나서좋아요
1053,4,추천받아서 샀어요아기한테 잘맞았으면 좋겠네요추천받아서 샀어요아기한테 잘맞았으면 좋겠네요
1054,5,끈적이지 않고 좋아요 예민한 아이도 잘쓰네요끈적이지 않고 좋아요 예민한 아이도 잘쓰네요
1055,5,백탁도없고 순하네요아이 트러블도 없구요백탁도없고 순하네요아이 트러블도 없구요
1056,5,다른선크림보다 약간퍽퍽하지만 좋아요!다른선크림보다 약간퍽퍽하지만 좋아요!
1057,5,발림성은 괜찮으나 백색으로 좀 남네요발림성은 괜찮으나 백색으로 좀 남네요
1058,5,백탁현상없이 아주 잘 발려요   단점은 흔들어써도 안흔들어써도 쭉짜내면 물이 줄줄줄 흘러내립니다  사실  바르는 크림보다 물이 더 많이 나오는거 같아요백탁현상없이 아주 잘 발려요   단점은 흔들어써도 안흔들어써도 쭉짜내면 물이 줄줄줄 흘러내립니다  사실  바르는 크림보다 물이 더 많이 나오는거 같아요
1059,5,자외선차단제 갑자기 잘 쓰던 자외선차단제를 시작으로얼굴에 트러블이 생기기 시작했어요가렵고 붓고많은 제품을 발라봤는데 여지없이 같은 증세로고생하다 천사연구소로 통화한 다음에 자외선차단제 갑자기 잘 쓰던 자외선차단제를 시작으로얼굴에 트러블이 생기기 시작했어요가렵고 붓고많은 제품을 발라봤는데 여지없이 같은 증세로고생하다 천사연구소로 통화한 다음에 구매했네요상담사분 너무 친절하게 답변해주셔서 감사하고요잘 쓸께요
1060,3,아직사용전이에용 써보고다시쓸게용아직사용전이에용 써보고다시쓸게용
1061,5,제품이 순해서 자극이 덜가서 좋아용제품이 순해서 자극이 덜가서 좋아용
1062,5,이런이용  썬크림은 젤좋은것같아요이런이용  썬크림은 젤좋은것같아요
1063,5,향도 좋고 아이피부에 정말 좋네요향도 좋고 아이피부에 정말 좋네요
1064,5,너무 만족하고 잘 쓰네요너무 만족하고 잘 쓰네요
1065,5,넘만족하고 쓰고있어요넘만족하고 쓰고있어요
1066,5,아이 위해 구입했어요아이 위해 구입했어요
1067,5,요즘 무기자차 선크림이 인기가 많아서 아가한테 맞는걸 찾다보니 아토보스를 선택하게 되엇어요 아직 발라보진 않앗지만 평이 좋다고해서 삿어요아이도 조아할듯해요요즘 무기자차 선크림이 인기가 많아서 아가한테 맞는걸 찾다보니 아토보스를 선택하게 되엇어요 아직 발라보진 않앗지만 평이 좋다고해서 삿어요아이도 조아할듯해요
1068,5,만족합니다 아직 테스트 못해봤지만 배송 좋았습니다만족합니다 아직 테스트 못해봤지만 배송 좋았습니다
1069,3,휴대용으로 좋네요상큼한 향이나고 좀 번들거리나 끈적이진 않아요금방 흡수되고 발림성 좋습니다SPFPA  수치가 조금 더 높았으면 하는게 아쉽네요휴대용으로 좋네요상큼한 향이나고 좀 번들거리나 끈적이진 않아요금방 흡수되고 발림성 좋습니다SPFPA  수치가 조금 더 높았으면 하는게 아쉽네요
1070,3,사용전이라 잘모르겠지만 팩트형선크림은 너무 빨리 없어져서 바꿔봤어요 무기자니 좋을꺼라 예상합니다 양이 적네요 ㅜ사용전이라 잘모르겠지만 팩트형선크림은 너무 빨리 없어져서 바꿔봤어요 무기자니 좋을꺼라 예상합니다 양이 적네요 ㅜ
1071,5,매일 놀이터에서 놀아서 발라줄려고 했는데 후기가 좋아 구매했어요 아이가 눈 안따갑고 자외선차단이 잘되길바래요매일 놀이터에서 놀아서 발라줄려고 했는데 후기가 좋아 구매했어요 아이가 눈 안따갑고 자외선차단이 잘되길바래요
1072,5,아이들거라 순해요눈시림 전혀없고 로션처럼 바르고백탁은 톡톡 두들겨주면 자연스러워져요여름마다 씁니다아이들거라 순해요눈시림 전혀없고 로션처럼 바르고백탁은 톡톡 두들겨주면 자연스러워져요여름마다 씁니다
1073,5,아기들꺼라그런지 차단지수가높지안지만 굉장히 순하고 발림이 좋아요!! 촉촉하네요 잘사용하겠습니다아기들꺼라그런지 차단지수가높지안지만 굉장히 순하고 발림이 좋아요!! 촉촉하네요 잘사용하겠습니다
1074,5,보습감도 괜찮고 순한제품이라 만족하며 쓰고있네요 조카한테 사계절 썬크림으로 사줄까해요보습감도 괜찮고 순한제품이라 만족하며 쓰고있네요 조카한테 사계절 썬크림으로 사줄까해요
1075,4,생각보다 양이좀작네요 애기들 쓰려고샀는데 순해서 좋은거같아요! 재구매의사잇어요!생각보다 양이좀작네요 애기들 쓰려고샀는데 순해서 좋은거같아요! 재구매의사잇어요!
1076,5,자극없이 너무잘쓰고있습니다만족만족입니다자극없이 너무잘쓰고있습니다만족만족입니다
1077,5,좋아요깔끔포장  감사합니다아이들이 쓰기에 순하겠죵?다른곳보다 저렴해요좋아요깔끔포장  감사합니다아이들이 쓰기에 순하겠죵?다른곳보다 저렴해요
1078,5,첨엔 하얗게 뜨는것같아서 걱정했는데 금방 본인피부색으로 돌아옵니다ㅎㅎ올여름도 아이들 피부는 이걸로 지킬랍니다첨엔 하얗게 뜨는것같아서 걱정했는데 금방 본인피부색으로 돌아옵니다ㅎㅎ올여름도 아이들 피부는 이걸로 지킬랍니다
1079,5,순해서 울아이들하게 안심하고 쓰고있는데 얼굴도 약간 하애지게 해줍니다순해서 울아이들하게 안심하고 쓰고있는데 얼굴도 약간 하애지게 해줍니다
1080,3,백탁없이 잘발리네요 바르기전 꼭 흔들어야됩니다아니면 물만 나와요ㅋㅋ백탁없이 잘발리네요 바르기전 꼭 흔들어야됩니다아니면 물만 나와요ㅋㅋ
1081,4,백탁현상이 좀 있긴하지만 로션이랑 섞어서 바르면 금방 흡수되고 좋아요 인위적인 향이 아니어서 저는 더 좋은거 같아요백탁현상이 좀 있긴하지만 로션이랑 섞어서 바르면 금방 흡수되고 좋아요 인위적인 향이 아니어서 저는 더 좋은거 같아요
1082,5,작년에 썼었는데 올해 다시 재구매했어요 트러블 안나고 좋아요작년에 썼었는데 올해 다시 재구매했어요 트러블 안나고 좋아요
1083,5,배송빨랐어요 타제품쓰다가 성분이랑 구매평이 좋아서 구입했어요 트러블없이 아이들 피부에 잘 맞았음 좋겠어요배송빨랐어요 타제품쓰다가 성분이랑 구매평이 좋아서 구입했어요 트러블없이 아이들 피부에 잘 맞았음 좋겠어요
1084,5,좋아요 바를때 백탁이 있는것 같은데 잘 펴 바르면 금방 없어져요좋아요 바를때 백탁이 있는것 같은데 잘 펴 바르면 금방 없어져요
1085,3,배송겁나빠름Spf29인거확인못했음ㅠ아직안써봣는데죠을듯합니다배송겁나빠름Spf29인거확인못했음ㅠ아직안써봣는데죠을듯합니다
1086,5,부드럽고 좋아요 클렌징을 어떻게 해야할지 모르겠어요부드럽고 좋아요 클렌징을 어떻게 해야할지 모르겠어요
1087,5,뭔가 잘 지워지지 않는게 있어서 개선되면 좋을듯해요뭔가 잘 지워지지 않는게 있어서 개선되면 좋을듯해요
1088,4,얼굴이너무하얗게되서 좀ㅋ성분좋다니 감사히쓸게요얼굴이너무하얗게되서 좀ㅋ성분좋다니 감사히쓸게요
1089,5,잘쓰겠습니다빠른배송이예요내용물은생각보다작아요잘쓰겠습니다빠른배송이예요내용물은생각보다작아요
1090,4,아이도 쓰고 저도 쓰고 있어요아이는 괜찮은데 어른이 쓰기엔 백탁과 끈적임이 있지만 좋은 성분이라 손이가요아이도 쓰고 저도 쓰고 있어요아이는 괜찮은데 어른이 쓰기엔 백탁과 끈적임이 있지만 좋은 성분이라 손이가요
1091,4,아직 아이에게 써보진않앗는데 평이죠아 기대되네요아직 아이에게 써보진않앗는데 평이죠아 기대되네요
1092,5,아이가 둘이라 두개구입했었구요 잘사용중입니다아이가 둘이라 두개구입했었구요 잘사용중입니다
1093,5,아토 퓨  알로에 썬스틱쓰고 아들들 피부에 계속 트러블나서 찾아보니 무기자차 선크림중에 후기가좋아서 구매했습니다 얼굴한쪽만바르고 테스트했는데 둘다 암껏도안났어요! 아토 퓨  알로에 썬스틱쓰고 아들들 피부에 계속 트러블나서 찾아보니 무기자차 선크림중에 후기가좋아서 구매했습니다 얼굴한쪽만바르고 테스트했는데 둘다 암껏도안났어요! 붉어짐도 없구요 잘쓰겠습니다
1094,5,아이랑 같이 쓰려구 주문했어요향두 자극적이지 않아 좋구요발림두 무겁지 않아요아이랑 같이 쓰려구 주문했어요향두 자극적이지 않아 좋구요발림두 무겁지 않아요
1095,5,성분도착하고 발림성도 좋네요또주문할께요성분도착하고 발림성도 좋네요또주문할께요
1096,4,발림도 좋고 끈적이지 않네요!근데 아기꺼라 물로도 좀 지워졌음 좋겠는데 물로는 잘 안지워져서 별 한개 뺐네요 그거 빼곤 냄새도 자극적이지 않고 좋아요!발림도 좋고 끈적이지 않네요!근데 아기꺼라 물로도 좀 지워졌음 좋겠는데 물로는 잘 안지워져서 별 한개 뺐네요 그거 빼곤 냄새도 자극적이지 않고 좋아요!
1097,5,너무순하고 부드러워서 애들한테 잘맞아요너무순하고 부드러워서 애들한테 잘맞아요
1098,5,후기보고 구매해보았어요잘 사용할게요후기보고 구매해보았어요잘 사용할게요
1099,5,백탁현상있긴하지만 눈안따갑고 좋네요백탁현상있긴하지만 눈안따갑고 좋네요
1100,4,여름 매일 잘 바르고다녔어요여름 매일 잘 바르고다녔어요
1101,5,잘쓰고있어요 순하고 좋아요잘쓰고있어요 순하고 좋아요
1102,5,믿고쓰는제품재구매했어요믿고쓰는제품재구매했어요
1103,5,완전잘쓰고있어요ㅎㅎ굿완전잘쓰고있어요ㅎㅎ굿
1104,4,늘 사용중 또 주문할게요늘 사용중 또 주문할게요
1105,5,피부가 건성이어서 이거바르고 바로화장하면 화장이 잘먹어요ㅎㅎ좀 번들거리긴해요 확실히그런데 전 건성이어서 오히려 좋네요피부가 건성이어서 이거바르고 바로화장하면 화장이 잘먹어요ㅎㅎ좀 번들거리긴해요 확실히그런데 전 건성이어서 오히려 좋네요
1106,5,리뷰보고 구매했어요리뷰보고 구매했어요
1107,5,일단 아기들도 사용 가능한거라 안심하고 사용했어요!일단 아기들도 사용 가능한거라 안심하고 사용했어요!
1108,5,일단 하나 시켜봤는데 사용해보고 좋으면 또 구매할게요 샘플 사은품도 감사합니다일단 하나 시켜봤는데 사용해보고 좋으면 또 구매할게요 샘플 사은품도 감사합니다
1109,4,순해요 17개월이고 썬크림은 처음 사봤거든요 아직 어린데 화학적인거 발라주기 껄끄러워서 샤워도 맹물위주로 해주고 그랬는데   생각보다 순한것 같아요발림도 괜찮고 백탁도 안 심해요순해요 17개월이고 썬크림은 처음 사봤거든요 아직 어린데 화학적인거 발라주기 껄끄러워서 샤워도 맹물위주로 해주고 그랬는데   생각보다 순한것 같아요발림도 괜찮고 백탁도 안 심해요세수는 애기 바디워시로 얼굴까지 두번 씻겼어요
1110,5,수분감 정말 짱짱해요 목욕하고 늘 건조하다고 아이들이 등하고 다리를 긁어서 외출할때도 발라주면 좋을 것 같아 장만했는데 여름 내계속 사용해도 좋을 것 같네요수분감 정말 짱짱해요 목욕하고 늘 건조하다고 아이들이 등하고 다리를 긁어서 외출할때도 발라주면 좋을 것 같아 장만했는데 여름 내계속 사용해도 좋을 것 같네요2개의 포토리뷰2개의 포토리뷰
